timestamp,raw_acc:magnitude_stats:mean,raw_acc:magnitude_stats:std,raw_acc:magnitude_stats:moment3,raw_acc:magnitude_stats:moment4,raw_acc:magnitude_stats:percentile25,raw_acc:magnitude_stats:percentile50,raw_acc:magnitude_stats:percentile75,raw_acc:magnitude_stats:value_entropy,raw_acc:magnitude_stats:time_entropy,raw_acc:magnitude_spectrum:log_energy_band0,raw_acc:magnitude_spectrum:log_energy_band1,raw_acc:magnitude_spectrum:log_energy_band2,raw_acc:magnitude_spectrum:log_energy_band3,raw_acc:magnitude_spectrum:log_energy_band4,raw_acc:magnitude_spectrum:spectral_entropy,raw_acc:magnitude_autocorrelation:period,raw_acc:magnitude_autocorrelation:normalized_ac,raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:magnitude_stats:mean,proc_gyro:magnitude_stats:std,proc_gyro:magnitude_stats:moment3,proc_gyro:magnitude_stats:moment4,proc_gyro:magnitude_stats:percentile25,proc_gyro:magnitude_stats:percentile50,proc_gyro:magnitude_stats:percentile75,proc_gyro:magnitude_stats:value_entropy,proc_gyro:magnitude_stats:time_entropy,proc_gyro:magnitude_spectrum:log_energy_band0,proc_gyro:magnitude_spectrum:log_energy_band1,proc_gyro:magnitude_spectrum:log_energy_band2,proc_gyro:magnitude_spectrum:log_energy_band3,proc_gyro:magnitude_spectrum:log_energy_band4,proc_gyro:magnitude_spectrum:spectral_entropy,proc_gyro:magnitude_autocorrelation:period,proc_gyro:magnitude_autocorrelation:normalized_ac,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:magnitude_stats:mean,raw_magnet:magnitude_stats:std,raw_magnet:magnitude_stats:moment3,raw_magnet:magnitude_stats:moment4,raw_magnet:magnitude_stats:percentile25,raw_magnet:magnitude_stats:percentile50,raw_magnet:magnitude_stats:percentile75,raw_magnet:magnitude_stats:value_entropy,raw_magnet:magnitude_stats:time_entropy,raw_magnet:magnitude_spectrum:log_energy_band0,raw_magnet:magnitude_spectrum:log_energy_band1,raw_magnet:magnitude_spectrum:log_energy_band2,raw_magnet:magnitude_spectrum:log_energy_band3,raw_magnet:magnitude_spectrum:log_energy_band4,raw_magnet:magnitude_spectrum:spectral_entropy,raw_magnet:magnitude_autocorrelation:period,raw_magnet:magnitude_autocorrelation:normalized_ac,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz,raw_magnet:avr_cosine_similarity_lag_range0,raw_magnet:avr_cosine_similarity_lag_range1,raw_magnet:avr_cosine_similarity_lag_range2,raw_magnet:avr_cosine_similarity_lag_range3,raw_magnet:avr_cosine_similarity_lag_range4,watch_acceleration:magnitude_stats:mean,watch_acceleration:magnitude_stats:std,watch_acceleration:magnitude_stats:moment3,watch_acceleration:magnitude_stats:moment4,watch_acceleration:magnitude_stats:percentile25,watch_acceleration:magnitude_stats:percentile50,watch_acceleration:magnitude_stats:percentile75,watch_acceleration:magnitude_stats:value_entropy,watch_acceleration:magnitude_stats:time_entropy,watch_acceleration:magnitude_spectrum:log_energy_band0,watch_acceleration:magnitude_spectrum:log_energy_band1,watch_acceleration:magnitude_spectrum:log_energy_band2,watch_acceleration:magnitude_spectrum:log_energy_band3,watch_acceleration:magnitude_spectrum:log_energy_band4,watch_acceleration:magnitude_spectrum:spectral_entropy,watch_acceleration:magnitude_autocorrelation:period,watch_acceleration:magnitude_autocorrelation:normalized_ac,watch_acceleration:3d:mean_x,watch_acceleration:3d:mean_y,watch_acceleration:3d:mean_z,watch_acceleration:3d:std_x,watch_acceleration:3d:std_y,watch_acceleration:3d:std_z,watch_acceleration:3d:ro_xy,watch_acceleration:3d:ro_xz,watch_acceleration:3d:ro_yz,watch_acceleration:spectrum:x_log_energy_band0,watch_acceleration:spectrum:x_log_energy_band1,watch_acceleration:spectrum:x_log_energy_band2,watch_acceleration:spectrum:x_log_energy_band3,watch_acceleration:spectrum:x_log_energy_band4,watch_acceleration:spectrum:y_log_energy_band0,watch_acceleration:spectrum:y_log_energy_band1,watch_acceleration:spectrum:y_log_energy_band2,watch_acceleration:spectrum:y_log_energy_band3,watch_acceleration:spectrum:y_log_energy_band4,watch_acceleration:spectrum:z_log_energy_band0,watch_acceleration:spectrum:z_log_energy_band1,watch_acceleration:spectrum:z_log_energy_band2,watch_acceleration:spectrum:z_log_energy_band3,watch_acceleration:spectrum:z_log_energy_band4,watch_acceleration:relative_directions:avr_cosine_similarity_lag_range0,watch_acceleration:relative_directions:avr_cosine_similarity_lag_range1,watch_acceleration:relative_directions:avr_cosine_similarity_lag_range2,watch_acceleration:relative_directions:avr_cosine_similarity_lag_range3,watch_acceleration:relative_directions:avr_cosine_similarity_lag_range4,watch_heading:mean_cos,watch_heading:std_cos,watch_heading:mom3_cos,watch_heading:mom4_cos,watch_heading:mean_sin,watch_heading:std_sin,watch_heading:mom3_sin,watch_heading:mom4_sin,watch_heading:entropy_8bins,location:num_valid_updates,location:log_latitude_range,location:log_longitude_range,location:min_altitude,location:max_altitude,location:min_speed,location:max_speed,location:best_horizontal_accuracy,location:best_vertical_accuracy,location:diameter,location:log_diameter,location_quick_features:std_lat,location_quick_features:std_long,location_quick_features:lat_change,location_quick_features:long_change,location_quick_features:mean_abs_lat_deriv,location_quick_features:mean_abs_long_deriv,audio_naive:mfcc0:mean,audio_naive:mfcc1:mean,audio_naive:mfcc2:mean,audio_naive:mfcc3:mean,audio_naive:mfcc4:mean,audio_naive:mfcc5:mean,audio_naive:mfcc6:mean,audio_naive:mfcc7:mean,audio_naive:mfcc8:mean,audio_naive:mfcc9:mean,audio_naive:mfcc10:mean,audio_naive:mfcc11:mean,audio_naive:mfcc12:mean,audio_naive:mfcc0:std,audio_naive:mfcc1:std,audio_naive:mfcc2:std,audio_naive:mfcc3:std,audio_naive:mfcc4:std,audio_naive:mfcc5:std,audio_naive:mfcc6:std,audio_naive:mfcc7:std,audio_naive:mfcc8:std,audio_naive:mfcc9:std,audio_naive:mfcc10:std,audio_naive:mfcc11:std,audio_naive:mfcc12:std,audio_properties:max_abs_value,audio_properties:normalization_multiplier,discrete:app_state:is_active,discrete:app_state:is_inactive,discrete:app_state:is_background,discrete:app_state:missing,discrete:battery_plugged:is_ac,discrete:battery_plugged:is_usb,discrete:battery_plugged:is_wireless,discrete:battery_plugged:missing,discrete:battery_state:is_unknown,discrete:battery_state:is_unplugged,discrete:battery_state:is_not_charging,discrete:battery_state:is_discharging,discrete:battery_state:is_charging,discrete:battery_state:is_full,discrete:battery_state:missing,discrete:on_the_phone:is_False,discrete:on_the_phone:is_True,discrete:on_the_phone:missing,discrete:ringer_mode:is_normal,discrete:ringer_mode:is_silent_no_vibrate,discrete:ringer_mode:is_silent_with_vibrate,discrete:ringer_mode:missing,discrete:wifi_status:is_not_reachable,discrete:wifi_status:is_reachable_via_wifi,discrete:wifi_status:is_reachable_via_wwan,discrete:wifi_status:missing,lf_measurements:light,lf_measurements:pressure,lf_measurements:proximity_cm,lf_measurements:proximity,lf_measurements:relative_humidity,lf_measurements:battery_level,lf_measurements:screen_brightness,lf_measurements:temperature_ambient,discrete:time_of_day:between0and6,discrete:time_of_day:between3and9,discrete:time_of_day:between6and12,discrete:time_of_day:between9and15,discrete:time_of_day:between12and18,discrete:time_of_day:between15and21,discrete:time_of_day:between18and24,discrete:time_of_day:between21and3,label:LYING_DOWN,label:SITTING,label:FIX_walking,label:FIX_running,label:BICYCLING,label:SLEEPING,label:LAB_WORK,label:IN_CLASS,label:IN_A_MEETING,label:LOC_main_workplace,label:OR_indoors,label:OR_outside,label:IN_A_CAR,label:ON_A_BUS,label:DRIVE_-_I_M_THE_DRIVER,label:DRIVE_-_I_M_A_PASSENGER,label:LOC_home,label:FIX_restaurant,label:PHONE_IN_POCKET,label:OR_exercise,label:COOKING,label:SHOPPING,label:STROLLING,label:DRINKING__ALCOHOL_,label:BATHING_-_SHOWER,label:CLEANING,label:DOING_LAUNDRY,label:WASHING_DISHES,label:WATCHING_TV,label:SURFING_THE_INTERNET,label:AT_A_PARTY,label:AT_A_BAR,label:LOC_beach,label:SINGING,label:TALKING,label:COMPUTER_WORK,label:EATING,label:TOILET,label:GROOMING,label:DRESSING,label:AT_THE_GYM,label:STAIRS_-_GOING_UP,label:STAIRS_-_GOING_DOWN,label:ELEVATOR,label:OR_standing,label:AT_SCHOOL,label:PHONE_IN_HAND,label:PHONE_IN_BAG,label:PHONE_ON_TABLE,label:WITH_CO-WORKERS,label:WITH_FRIENDS,label_source
1464129912,1.011438,0.012573,0.023013,0.04124,1.006184,1.010868,1.016028,0.935099,6.684536,5.045404,0.002765,0.009658,0.012629,0.099805,0.43215,4.100449,0.162703,-0.029586,0.002907,1.010972,0.005533,0.005385,0.012524,0.088952,-0.19138,-0.160822,0.014675,0.019652,0.04439,0.069752,0.011122,0.011958,0.013003,0.240147,6.411181,4.90684,3.596673,4.678782,4.286671,5.794309,4.06131,2.787209,0.332824,-0.004108,-0.007797,-0.007596,0.011021,0.018489,0.001703,-0.955945,0.230007,-0.092891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,23.379999,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,-5.201927,1.217395,2.04983,-0.365971,0.817284,-0.283171,0.272052,-0.337288,0.354223,-0.098733,0.067044,-0.278362,-0.018058,5.680217,1.065722,0.446554,0.361473,0.264858,0.229957,0.259596,0.193592,0.162035,0.171302,0.149138,0.155534,0.119282,9.833869,-9.66282,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.131227,1001.691895,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464129950,1.011233,0.009356,-0.005622,0.016687,1.006338,1.010926,1.016657,1.732968,6.684569,5.04364,0.000767,0.00377,0.00333,0.044046,0.430518,0.139308,0.098149,-0.029709,0.002341,1.010757,0.006041,0.006082,0.009382,-0.113686,-0.014063,0.11753,0.013265,0.01152,0.026085,0.04092,0.010916,0.012099,0.013177,0.302317,6.539878,5.121756,4.182344,5.022812,3.801169,4.163039,2.751328,2.627573,0.006361,-0.004305,-0.007829,-0.008411,0.00379,0.006911,0.009796,-0.818406,-0.430371,0.399164,62.193865,2.006797,-4.579305,7.089839,62.121343,62.378867,62.568148,0.195848,6.668892,5.052232,0.00535,0.005464,0.001752,0.001691,0.432247,2.889738,0.02757,-60.873198,12.547538,-1.765584,2.016748,1.349525,0.33377,-0.052678,-0.133262,0.028087,0.999924,0.999753,0.999429,0.999317,0.999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,23.361,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,0.01808,1.207044,1.787375,-0.603878,0.905904,-0.537294,0.402896,-0.440327,0.350728,-0.16662,0.013138,-0.234945,-0.003979,6.267419,1.06667,0.540911,0.449723,0.245706,0.273698,0.189534,0.227388,0.184963,0.136684,0.122651,0.131884,0.127444,9.810659,-9.643223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.131227,1001.656006,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130031,1.013422,0.018068,-0.008593,0.039286,1.004077,1.012983,1.021926,1.464639,6.684453,5.044152,0.000671,0.009051,0.020124,0.081974,0.431532,5.612973,0.107736,0.056145,0.198593,0.991466,0.026232,0.026095,0.01961,0.136089,-0.023222,-0.350544,0.058436,0.053728,0.078939,0.114179,0.02611,0.043186,0.069787,1.586952,6.374701,5.263151,3.729888,4.64452,3.357239,4.144689,2.291356,0.935618,0.115162,-0.004244,-0.00387,-0.002701,0.045794,0.054591,0.034408,0.159243,0.284349,0.136193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,21.322001,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,-2.858104,1.33539,2.531702,-0.068975,0.884348,-0.329945,0.449299,-0.35196,0.169774,-0.289214,-0.048167,-0.165857,0.016213,5.787334,0.944033,0.58238,0.374063,0.289323,0.304259,0.294323,0.243411,0.179191,0.194111,0.152532,0.181171,0.12121,9.066816,-8.983735,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.159095,1001.790283,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130109,1.014891,0.0164,0.021383,0.038825,1.005934,1.01467,1.023,1.440043,6.684483,5.043807,0.000653,0.018569,0.011195,0.059983,0.431113,3.109283,0.170375,0.014083,0.18007,0.997869,0.02353,0.031472,0.019009,0.386376,-0.104977,-0.491163,0.078685,0.154462,0.321156,0.497587,0.024645,0.041906,0.078418,0.595077,6.002274,5.517797,4.504118,4.501078,3.982096,4.029021,2.685033,3.865686,0.226611,-0.007999,-0.010414,-0.003221,0.13389,0.095874,0.052425,-0.624132,-0.273505,0.412659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.004789,0.10084,,,,,20.0,,9.921959,2.29475,2e-06,5e-05,0.0,0.0,1e-06,1.1e-05,2.291921,2.06586,2.350479,-0.221071,0.708694,-0.562158,0.278347,-0.493586,0.273363,-0.344978,0.009649,-0.154313,0.022254,5.640278,1.159055,0.469289,0.378532,0.376246,0.34733,0.314341,0.25286,0.221677,0.197444,0.171787,0.193904,0.151503,8.663024,-8.606785,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.78996,1001.736084,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130130,1.017487,0.022632,-0.012891,0.037226,1.00604,1.017587,1.028168,1.937362,6.684364,5.043515,0.000445,0.008303,0.028763,0.10232,0.431791,0.896487,0.167531,-0.012134,0.148759,1.005029,0.034797,0.040101,0.02476,0.161975,-0.025131,-0.362789,0.131788,0.134855,0.17465,0.229905,0.043793,0.087358,0.1656,1.967655,6.277091,4.97981,2.924113,4.016014,3.472159,3.984128,1.788662,2.09241,0.094045,-0.002919,-0.013659,-0.013283,0.105208,0.127645,0.088433,0.119278,-0.047985,0.255435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,21.705,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,-1.226563,1.861671,2.617034,0.132733,0.73834,-0.118241,0.305049,-0.248798,0.10032,-0.28166,-0.042186,-0.23672,0.056476,4.757429,0.502741,0.446079,0.212942,0.134487,0.127987,0.120487,0.138121,0.094919,0.096088,0.084646,0.096593,0.083621,8.061487,-8.030279,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.78996,1001.634033,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130190,1.012101,0.007316,-0.003322,0.009768,1.007493,1.012058,1.016667,2.530947,6.684586,5.04306,0.000283,0.001942,0.003098,0.023975,0.429998,1.074757,0.092322,-0.034478,0.00065,1.01149,0.004873,0.004893,0.007318,-0.014173,-0.012282,-0.005967,0.011542,0.001175,0.000889,0.001671,0.010706,0.011473,0.012285,2.41697,6.67446,5.02393,0.128689,0.327883,0.352321,1.617672,0.483977,1.971338,0.097508,-0.004422,-0.008372,-0.006357,0.001306,0.001359,0.001,-0.19446,-0.024113,0.011897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0594,0.021076,,,,,21.934999,,7.089842,1.958663,2.9e-05,1e-05,-6.1e-05,2.1e-05,6e-06,2e-06,2.661963,1.650604,1.722301,0.072018,0.623855,-0.387186,0.195184,-0.492246,0.176113,-0.137462,-0.050696,-0.161661,0.035016,5.741811,1.304574,0.580135,0.382328,0.41203,0.316518,0.288446,0.279639,0.242274,0.185338,0.185351,0.193521,0.160368,8.755895,-8.694349,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.142037,1001.756348,8.0,,,0.15,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130262,1.011455,0.008626,-0.005494,0.012243,1.006336,1.01166,1.017495,2.305065,6.684575,5.044701,0.000434,0.002888,0.003124,0.029122,0.430537,0.039811,0.182472,-0.033629,5.1e-05,1.010869,0.005151,0.005235,0.008625,-0.109829,-0.042811,0.066335,0.01156,0.002879,0.004951,0.007155,0.010437,0.011173,0.012099,1.4264,6.653248,4.958575,0.122683,0.825629,0.868234,2.552815,0.5665,0.338684,0.191785,-0.004693,-0.007688,-0.006435,0.001529,0.003993,0.001054,-0.649183,0.014216,0.012593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,21.542999,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,3.647178,1.032875,1.971674,-0.142185,1.032033,-0.38031,0.450664,-0.376921,0.333878,-0.156441,-0.038718,-0.202758,0.078789,5.415459,1.051079,0.401087,0.287981,0.223801,0.197527,0.228308,0.157077,0.155634,0.142691,0.119743,0.122164,0.114588,7.624619,-7.604346,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.139885,1001.838379,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130343,1.010191,0.008902,0.00493,0.012683,1.004836,1.010405,1.015103,2.292788,6.684573,5.043582,0.00095,0.004878,0.002889,0.038404,0.43042,0.039806,0.120959,-0.032903,0.000483,1.009625,0.00554,0.005428,0.008901,-0.05583,-0.012896,-0.024058,0.011451,0.003079,0.005268,0.007885,0.010106,0.011019,0.011993,1.220169,6.651498,5.066217,0.761629,1.791322,1.666744,3.648375,0.896389,0.378316,0.169584,-0.00415,-0.007219,-0.006732,0.001668,0.004688,0.001095,-0.705288,0.0394,-0.008665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,21.905001,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,0.478482,1.866127,2.204136,-0.059597,0.829597,-0.29226,0.187209,-0.33427,0.251075,-0.143799,0.007064,-0.201249,0.073336,5.118224,0.712609,0.395848,0.210235,0.181655,0.283692,0.210245,0.185522,0.138987,0.11332,0.118038,0.097641,0.110192,7.985825,-7.956858,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.142037,1002.048096,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130371,1.011445,0.028343,0.074658,0.130365,1.004532,1.009833,1.01586,0.3205,6.68427,5.042367,0.008561,0.044377,0.04462,0.358481,0.436864,2.049903,0.121831,-0.030659,0.002092,1.010896,0.010335,0.007889,0.028295,0.383096,-0.196763,0.027398,0.021549,0.063976,0.133922,0.200685,0.010328,0.011173,0.012354,0.294528,5.685731,4.891642,4.187026,5.851424,5.025292,4.859103,4.326613,0.757313,0.106454,-0.004182,-0.007224,-0.001329,0.010734,0.023718,0.06171,-0.958769,-0.103207,-0.04198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,21.539,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,-4.232155,2.1017,1.94083,-0.159108,0.807694,-0.34773,0.220846,-0.443599,0.15719,-0.230095,0.044454,-0.104304,0.058584,5.297704,0.825821,0.506309,0.363274,0.274536,0.30297,0.229594,0.266904,0.219359,0.162965,0.154431,0.136819,0.139351,9.751152,-9.592662,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.142037,1001.817383,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
1464130451,1.01206,0.008663,-0.00378,0.012755,1.00669,1.012099,1.01795,2.121211,6.684575,5.043428,0.000709,0.003467,0.004131,0.029646,0.430229,2.012354,0.096283,-0.03076,0.000594,1.011567,0.005033,0.004997,0.008668,-0.052012,0.011297,-0.028809,0.012554,0.00688,0.014503,0.022132,0.010706,0.011766,0.012783,0.524252,6.606758,4.984681,1.296875,2.161713,1.002296,2.925857,0.712243,4.360881,0.21848,-0.00416,-0.007963,-0.006994,0.003508,0.007666,0.002058,-0.642281,0.389447,0.191793,61.605615,1.66117,-3.822525,5.979644,61.490926,61.752711,62.003542,0.296435,6.67162,5.052958,0.003227,0.003879,0.00129,0.001359,0.432415,2.411384,0.044275,-60.638127,10.600025,0.784937,1.737252,2.231301,0.23555,0.253107,-0.124397,0.028158,0.999749,0.999194,0.998643,0.99801,0.999443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,,,,,21.52,,0.0,-6.907755,0.0,0.0,0.0,0.0,0.0,0.0,1.634464,2.033018,1.830359,-0.315233,0.751722,-0.251678,0.298112,-0.377365,0.150669,-0.142861,-0.009734,-0.229015,0.009228,5.260267,0.887579,0.389456,0.274108,0.211454,0.168644,0.217555,0.175868,0.135107,0.143321,0.123084,0.126418,0.105755,8.025516,-7.995395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.139885,1001.753418,8.0,,,0.16,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,,0,,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,,,0,1,0,0,0,0,0,,0,0,,0,0,,,,1,0,2
